gen_key,bus_name_origen,geosadi_name,nemo,bus_conexion500kv,bus_conexion500kv_name,carrier,p_nom,lat,lon,marginal_cost
7672-2,NIH2HI02,NIHUIL 2,NIH2HI,7104.0,GRAN MZA_220kV,hydro,18.3333,-34.91229128,-68.62341472,
7671-1,NIH2HI01,NIHUIL 2,NIH2HI,7104.0,GRAN MZA_220kV,hydro,18.3333,-34.91229128,-68.62341472,
7622-2,ULLUHI02,ULLUM,ULLUHI,7203.0,NVA.SJUAN_132kV,hydro,24.0,-31.45567571,-68.75609382,
7621-1,ULLUHI01,ULLUM,ULLUHI,7203.0,NVA.SJUAN_132kV,hydro,24.0,-31.45567571,-68.75609382,
422-1,CRIVTG23,CDRO RIVADAVIA,CRIV,461.0,SCN_500_132kV,ocgt,0.0,-45.81514536,-67.44448553,65.2
5631-1,SPENDI01,SAENZ PEÑA,SPEN,5237.0,CHACO_132kV,diesel,17.0,-26.81566506,-60.41172835,275.6
1678-1,BARIDI01,BARILOCHE ENARS,BARI,1204.0,ALICURA_132kV,diesel,20.0,-41.1583352,-71.25252885,267.4
8901-1,LLANFV01,Parque de los Llanos (MATER),LLANFV,8271.0,RIOJASUR_132kV,solar,20.0,-30.296,-66.314,65.0
2615-1,ARREDI01,ARRECIFES ENARS,ARRE,3120.0,RODRGUEZ_220kV_1,diesel,1.0,-34.0418739,-60.13007752,235.2
8699-1,LRI2FV,P.S. 360 ENERGY LA RIOJA II,LRI2FV,8271.0,RIOJASUR_132kV,solar,20.0576,-29.32003842,-67.42312375,58.7
5641-1,FORDDI01,FORMOSA DELIVER,FORD,5330.0,GRANFORMOSA_132kV_2,diesel,13.0,-26.17565934,-58.20991075,277.6
5643-2,FORDDI02,FORMOSA DELIVER,FORD,5330.0,GRANFORMOSA_132kV_2,diesel,15.0,-26.17565934,-58.20991075,270.6
8692-1,ANATDI01,AÑATUYA,ANAT,8302.0,MQUEMADO_132kV,diesel,19.2,-28.44561969,-62.85533276,250.8
4680-1,RAFADI01,RAFAELA,RAFA,4313.0,S.TOME_132kV_2,diesel,19.0,-31.25552954,-61.52042792,246.6
1695-1,ALOMDI01,AG. LOMITAS,ALOM,1268.0,P.BAND._132kV,diesel,13.6403,-37.33331255,-69.22869569,28.0
7661-1,NIH1HI01,NIHUIL 1,NIH1HI,7104.0,GRAN MZA_220kV,hydro,18.0,-34.99511399,-68.6308329,
7662-2,NIH1HI02,NIHUIL 1,NIH1HI,7104.0,GRAN MZA_220kV,hydro,18.0,-34.99511399,-68.6308329,
7664-4,NIH1HI04,NIHUIL 1,NIH1HI,7104.0,GRAN MZA_220kV,hydro,18.0,-34.99511399,-68.6308329,
7663-3,NIH1HI03,NIHUIL 1,NIH1HI,7104.0,GRAN MZA_220kV,hydro,18.0,-34.99511399,-68.6308329,
8610-5,CAIMDI05,CAIMANCITO,CAIM,8300.0,JUANCITO_132kV,diesel,18.2,-23.73313301,-64.61513006,50.9
8610-4,CAIMDI04,CAIMANCITO,CAIM,8300.0,JUANCITO_132kV,diesel,18.2,-23.73313301,-64.61513006,50.9
8608-3,CAIMDI03,CAIMANCITO,CAIM,8300.0,JUANCITO_132kV,diesel,18.2,-23.73313301,-64.61513006,50.9
8608-2,CAIMDI02,CAIMANCITO,CAIM,8300.0,JUANCITO_132kV,diesel,18.2,-23.73313301,-64.61513006,50.9
8608-1,CAIMDI01,CAIMANCITO,CAIM,8300.0,JUANCITO_132kV,diesel,18.2,-23.73313301,-64.61513006,50.9
4631-1,CEREDI01,CERES    ENARSA,CERE,4313.0,S.TOME_132kV_2,diesel,18.0,-29.8883497,-61.92967505,251.6
8675-1,TINOFV,P.S. Tinogasta,TINOFV,8232.0,BRACHO_132kV_3,solar,15.0,-28.03550995,-67.55163256,64.825
670-1,RCHITG01,RIO CHICO,RCHI,117.0,ESPERANZ_220kV,ocgt,0.0,-51.66708814,-69.21646693,56.5
671-2,RCHITG02,RIO CHICO,RCHI,117.0,ESPERANZ_220kV,ocgt,0.0,-51.66708814,-69.21646693,56.5
2682-3,VGESTG14,VILLA GESELL,VGES,2410.0,VIVORATA_132kV,ocgt,14.3,-37.2489621,-56.9976082,76.5
3621-1,DIQUTG01,DIQUE,DIQU,3100.0,ABASTO_220kV,ocgt,0.0,-34.89052275,-57.93231684,82.1
3621-3,DIQUTG03,DIQUE,DIQU,3100.0,ABASTO_220kV,ocgt,11.9,-34.89052275,-57.93231684,80.4
3622-2,DIQUTG02,DIQUE,DIQU,3100.0,ABASTO_220kV,ocgt,12.2,-34.89052275,-57.93231684,80.7
3622-4,DIQUTG04,DIQUE,DIQU,3100.0,ABASTO_220kV,ocgt,13.93,-34.89052275,-57.93231684,76.9
1621-1,AVALTG21,ALTO VALLE,AVAL,1268.0,P.BAND._132kV,ocgt,13.8546,-38.95215988,-68.02181581,54.3
2602-2,MDPATG12,MAR DEL PLATA,MDPA,2410.0,VIVORATA_132kV,ocgt,15.4,-38.05020004,-57.54646976,73.7
3681-1,PILBDI01,PILAR BSAS,PILB,3122.0,RODRGUEZ_220kV_2,diesel,16.73,-34.40322093,-58.96605226,49.6
2651-5,BBLMDI05,MOTOR. B.BLANCA,BBLM,2206.0,B.BLANCA_132kV_1,diesel,16.67,-38.78518122,-62.25307995,44.9
3681-3,PILBDI03,PILAR BSAS,PILB,3122.0,RODRGUEZ_220kV_2,diesel,16.73,-34.40322093,-58.96605226,49.6
3687-4,PILBDI04,PILAR BSAS,PILB,3122.0,RODRGUEZ_220kV_2,diesel,16.73,-34.40322093,-58.96605226,49.6
3687-5,PILBDI05,PILAR BSAS,PILB,3122.0,RODRGUEZ_220kV_2,diesel,16.73,-34.40322093,-58.96605226,49.6
3687-6,PILBDI06,PILAR BSAS,PILB,3122.0,RODRGUEZ_220kV_2,diesel,16.73,-34.40322093,-58.96605226,49.6
5654-1,ARISDI01,A.D.VALL.ENARSA,ARIS,5322.0,S.ISIDRO_132kV_2,diesel,15.0,-27.0922813,-54.86259001,265.5
2651-6,BBLMDI06,MOTOR. B.BLANCA,BBLM,2206.0,B.BLANCA_132kV_1,diesel,16.67,-38.78518122,-62.25307995,44.9
3681-2,PILBDI02,PILAR BSAS,PILB,3122.0,RODRGUEZ_220kV_2,diesel,16.73,-34.40322093,-58.96605226,49.6
2651-4,BBLMDI04,MOTOR. B.BLANCA,BBLM,2206.0,B.BLANCA_132kV_1,diesel,16.67,-38.78518122,-62.25307995,44.9
2644-2,BBLMDI02,MOTOR. B.BLANCA,BBLM,2206.0,B.BLANCA_132kV_1,diesel,16.67,-38.78518122,-62.25307995,44.9
2644-1,BBLMDI01,MOTOR. B.BLANCA,BBLM,2206.0,B.BLANCA_132kV_1,diesel,16.67,-38.78518122,-62.25307995,44.9
2644-3,BBLMDI03,MOTOR. B.BLANCA,BBLM,2206.0,B.BLANCA_132kV_1,diesel,16.67,-38.78518122,-62.25307995,44.9
5606-1,PMISTV01,PPEL MISIONERO,PMIS,5322.0,S.ISIDRO_132kV_2,biomass,1.99,-26.93609588,-55.12240325,
8672-2,LEDE.TV02,LEDESMA,LEDE,8300.0,JUANCITO_132kV,ocgt,1.6837,-23.82715825,-64.79335888,47.0
4616-4,CGOMDI04,CATADA DE GOMEZ,CGOM,4313.0,S.TOME_132kV_2,diesel,16.5,-32.76223102,-61.45201897,50.9
4614-2,CGOMDI02,CATADA DE GOMEZ,CGOM,4313.0,S.TOME_132kV_2,diesel,16.3,-32.76223102,-61.45201897,50.9
4616-3,CGOMDI03,CATADA DE GOMEZ,CGOM,4313.0,S.TOME_132kV_2,diesel,16.5,-32.76223102,-61.45201897,50.9
4614-1,CGOMDI01,CATADA DE GOMEZ,CGOM,4313.0,S.TOME_132kV_2,diesel,16.5,-32.76223102,-61.45201897,50.9
5642-1,PIRADI01,PIRANE,PIRA,5221.0,GRANFORMOSA_132kV_1,diesel,15.7,-25.67873072,-59.07550692,271.0
8695-1,TINODI01,TINOGASTA ENARS,TINO,8232.0,BRACHO_132kV_3,diesel,15.0,-28.04841203,-67.56631478,272.0
8660-3,LRIOTG23,LA RIOJA,LRIO,8271.0,RIOJASUR_132kV,ocgt,12.94,-29.38269554,-66.83397088,88.1
6630-1,SFRATG01,SAN FRANCISCO,SFRA,6252.0,MALVINAS_132kV,ocgt,10.8,-31.43834872,-62.11119086,81.6
6605-1,DFUNTG01,DEAN FUNES,DFUN,6252.0,MALVINAS_132kV,ocgt,12.139,-31.39284014,-64.20573672,92.6
8660-1,LRIOTG21,LA RIOJA,LRIO,8271.0,RIOJASUR_132kV,ocgt,12.96,-29.38269554,-66.83397088,82.7
6691-2,VMARTG02,VILLA MARIA,VMAR,6203.0,A.CABRAL_132kV,ocgt,12.5,-32.43139299,-63.19264458,90.5
6605-2,DFUNTG02,DEAN FUNES,DFUN,6252.0,MALVINAS_132kV,ocgt,10.8,-31.39284014,-64.20573672,91.3
6693-3,VMARTG03,VILLA MARIA,VMAR,6203.0,A.CABRAL_132kV,ocgt,10.1,-32.43139299,-63.19264458,92.1
6691-1,VMARTG01,VILLA MARIA,VMAR,6203.0,A.CABRAL_132kV,ocgt,12.5,-32.43139299,-63.19264458,87.9
6624-1,BVILDI01,BELL VILLE,BVIL,6203.0,A.CABRAL_132kV,diesel,15.6,-32.6101419,-62.68588485,246.6
8693-1,ANATDI02,AÑATUYA,ANAT,8302.0,MQUEMADO_132kV,diesel,11.4,-28.44561969,-62.85533276,257.1
2638-1,LOBODI01,LOBOS ENARSA,LOBO,3365.0,RODRGUEZ_132kV_5,diesel,19.68,-35.19111219,-59.07861311,244.7
5651-1,CASTDI01,CASTELLI,CAST,5237.0,CHACO_132kV,diesel,13.0,-25.95640324,-60.62031079,257.7
2641-1,LINCDI01,LINCOLN,LINC,2104.0,HENDERS2_220kV,diesel,14.0,-34.85690968,-61.52040883,246.0
8618-1,PICADI01,P.IND.CAT ENARS,PICA,8292.0,RECREO_132kV,diesel,12.3,-28.53378233,-65.80011648,259.8
2640-7,MDAJTG17,MAR DE AJO,MDAJ,2410.0,VIVORATA_132kV,ocgt,13.0,-36.72077028,-56.69394018,79.1
5632-1,SPE2DI01,SAENZ PEÑA II,SPE2,5237.0,CHACO_132kV,diesel,7.7,-26.81507474,-60.41254588,260.5
2640-5,MDAJTG15,MAR DE AJO,MDAJ,2410.0,VIVORATA_132kV,ocgt,13.5,-36.72077028,-56.69394018,72.5
5604-1,BSROTV01,BM Santa Rosa,BSRO,5242.0,P.PATRIA_132kV,biomass,15.0,-28.23819438,-58.06710059,
464-1,PTR1TG24,PICO TRUNCADO 1,PTR1,461.0,SCN_500_132kV,ocgt,0.0,-46.78450301,-67.95030779,63.0
466-1,PTR1TG25,PICO TRUNCADO 1,PTR1,461.0,SCN_500_132kV,ocgt,13.2,-46.78450301,-67.95030779,66.5
8685-1,ORADDI01,ORAN ENARSA,ORAD,8300.0,JUANCITO_132kV,diesel,14.0,-23.13516727,-64.29926184,277.5
2609-V,MDPATG19,MAR DEL PLATA,MDPA,2410.0,VIVORATA_132kV,ocgt,14.5,-38.05020004,-57.54646976,74.6
2609-9,MDPATG19,MAR DEL PLATA,MDPA,2410.0,VIVORATA_132kV,ocgt,14.5,-38.05020004,-57.54646976,74.6
8667-1,LMADHI01,LOS MADERAS,LMADHI,8300.0,JUANCITO_132kV,hydro,15.0,-24.44419872,-65.2197365,
1620-2,AVALTV12,ALTO VALLE,AVAL,1268.0,P.BAND._132kV,ccgt,12.3504,-38.95215988,-68.02181581,54.3
8669-2,LMADHI02,LOS MADERAS,LMADHI,8300.0,JUANCITO_132kV,hydro,15.0,-24.44419872,-65.2197365,
1620-1,AVALTV12,ALTO VALLE,AVAL,1268.0,P.BAND._132kV,ccgt,12.3504,-38.95215988,-68.02181581,54.3
468-1,PTR1TG23,PICO TRUNCADO 1,PTR1,461.0,SCN_500_132kV,ocgt,14.5,-46.78450301,-67.95030779,67.3
8660-2,LRIOTG22,LA RIOJA,LRIO,8271.0,RIOJASUR_132kV,ocgt,11.969,-29.38269554,-66.83397088,87.8
5635-1,VANGDI01,V.ANGELA ENARSA,VANG,5237.0,CHACO_132kV,diesel,12.5,-27.58051223,-60.70987546,258.3
6641-1,LMO1HI01,LOS MOLINOS,LMO1HI,6202.0,ALMAFUE._132kV_2,hydro,12.0,-31.83810854,-64.44628901,
6643-3,LMO1HI03,LOS MOLINOS,LMO1HI,6202.0,ALMAFUE._132kV_2,hydro,12.0,-31.83810854,-64.44628901,
6644-4,LMO1HI04,LOS MOLINOS,LMO1HI,6202.0,ALMAFUE._132kV_2,hydro,12.0,-31.83810854,-64.44628901,
6642-2,LMO1HI02,LOS MOLINOS,LMO1HI,6202.0,ALMAFUE._132kV_2,hydro,12.0,-31.83810854,-64.44628901,
7678-2,CONDHI02,C.H. A.CONDARCO,CONDHI,7216.0,GRAN MZA_132kV,hydro,14.6539,-33.0444307,-69.05093542,
7679-3,CONDHI03,C.H. A.CONDARCO,CONDHI,7216.0,GRAN MZA_132kV,hydro,14.6539,-33.0444307,-69.05093542,
2699-1,CERITV01,ECOENERG CERRI,CERI,2206.0,B.BLANCA_132kV_1,steam,9.154,-38.68598026,-62.39617042,22.9
2680-1,VGESTG18,VILLA GESELL,VGES,2410.0,VIVORATA_132kV,ocgt,80.0,-37.2489621,-56.9976082,50.7
2680-2,VGESTG11,VILLA GESELL,VGES,2410.0,VIVORATA_132kV,ocgt,13.93,-37.2489621,-56.9976082,74.2
2685-1,MAT3EO,P.E. MATACO III,MAT3EO,2208.0,B.BLANCA_132kV_2,wind,36.0,-38.31133781,-62.27637975,47.8
5603-1,ESCOTV01,C.T. LA ESCONDIDA.  INDUNOR S.A.,ESCO,5234.0,RESISTEN_132kV_2,biomass,10.067,-27.10676027,-59.44265912,142.0
6659-2,RTERTG02,13 DE JULIO,RTER,6202.0,ALMAFUE._132kV_2,ocgt,12.84,-32.16109796,-64.154292,74.0
8657-1,LRISDI01,L.RIOJA SUR ENA,LRIS,8271.0,RIOJASUR_132kV,diesel,10.0,-29.43883237,-66.83353659,257.6
6658-1,RTERTG01,13 DE JULIO,RTER,6202.0,ALMAFUE._132kV_2,ocgt,12.84,-32.16109796,-64.154292,74.0
7619-1,ULL4FV01,P.S. Ullum 4,ULL4FV,7203.0,NVA.SJUAN_132kV,solar,13.5,-31.38524463,-68.67810112,68.3
8683-1,CHLEDI01,CHILECITO ENARS,CHLE,8271.0,RIOJASUR_132kV,diesel,10.0,-29.15725167,-67.50740879,270.6
7611-1,CDPITG21,CRUZ DE PIEDRA,CDPI,7216.0,GRAN MZA_132kV,ocgt,0.0,-33.03457553,-68.79576153,77.9
6663-3,REOLHI03,BENJAMIN REOLIN,REOLHI,6200.0,ALMAFUE._132kV_1,hydro,11.0,-32.19094996,-64.32306245,
6662-2,REOLHI02,BENJAMIN REOLIN,REOLHI,6200.0,ALMAFUE._132kV_1,hydro,11.0,-32.19094996,-64.32306245,
6661-1,REOLHI01,BENJAMIN REOLIN,REOLHI,6200.0,ALMAFUE._132kV_1,hydro,11.0,-32.19094996,-64.32306245,
4610-1,SSALDI01,S.SALVADOR ERIO,SSAL,4247.0,GRAN.PNA_132kV,diesel,10.8,-31.61058456,-58.48812014,251.1
4611-1,LPAZDI01,LA PAZ E.RIOS,LPAZ,4295.0,SGDE.ARG_132kV_2,diesel,10.8,-30.75037506,-59.60168914,252.2
3696-1,LPLADI01,LA PLATA,LPLA,3100.0,ABASTO_220kV,diesel,40.4,-34.93496602,-58.01816901,235.2
3698-3,LPLADI03,LA PLATA,LPLA,3100.0,ABASTO_220kV,diesel,10.5303,-34.93496602,-58.01816901,235.2
8694-1,FIAMFV01,P.S. FIAMBALA,FIAMFV,8232.0,BRACHO_132kV_3,solar,11.0,-27.73944444,-67.64222222,64.6667
3697-2,LPLADI02,LA PLATA,LPLA,3100.0,ABASTO_220kV,diesel,9.8283,-34.93496602,-58.01816901,235.2
3699-4,LPLADI04,LA PLATA,LPLA,3100.0,ABASTO_220kV,diesel,9.5112,-34.93496602,-58.01816901,235.2
4621-1,VIALDI01,VIALE E. RIOS,VIAL,4247.0,GRAN.PNA_132kV,diesel,4.6,-31.89802938,-60.01640975,239.9
4617-3,PERZDI03,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.7,-33.01918172,-60.82490444,50.3
4612-5,OCAMDI05,VILLA OCAMPO,OCAM,4274.0,ROMANG_132kV,diesel,9.6,-28.5159884,-59.34510986,198.2
4608-1,OCAMDI01,VILLA OCAMPO,OCAM,4274.0,ROMANG_132kV,diesel,9.6,-28.5159884,-59.34510986,198.2
4617-4,PERZDI04,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.8,-33.01918172,-60.82490444,50.3
4617-2,PERZDI02,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.9,-33.01918172,-60.82490444,50.3
4617-1,PERZDI01,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.7,-33.01918172,-60.82490444,50.3
4618-5,PERZDI05,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.8,-33.01918172,-60.82490444,50.3
4618-6,PERZDI06,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.8,-33.01918172,-60.82490444,50.3
4612-3,OCAMDI03,VILLA OCAMPO,OCAM,4274.0,ROMANG_132kV,diesel,9.6,-28.5159884,-59.34510986,198.2
4618-7,PERZDI07,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.8,-33.01918172,-60.82490444,50.3
4612-4,OCAMDI04,VILLA OCAMPO,OCAM,4274.0,ROMANG_132kV,diesel,9.7,-28.5159884,-59.34510986,198.2
4608-2,OCAMDI02,VILLA OCAMPO,OCAM,4274.0,ROMANG_132kV,diesel,9.7,-28.5159884,-59.34510986,198.2
4618-8,PERZDI08,PEREZ SECCO,PERZ,2245.0,HENDERS2_132kV,diesel,9.7,-33.01918172,-60.82490444,50.3
8666-1,TINZFV01,P.S.F.V TINOGASTA TOZZI,TINZFV,8232.0,BRACHO_132kV_3,solar,11.9,-28.08779021,-67.53103607,64.825
2688-1,GRIOEO01,P.E. GARCIA DEL RIO,GRIOEO,2206.0,B.BLANCA_132kV_1,wind,10.0,-38.40682928,-62.25974509,59.7667
673-3,RCHITG03,RIO CHICO,RCHI,117.0,ESPERANZ_220kV,ocgt,0.0,-51.66708814,-69.21646693,61.9
6619-1,CUM3FV,P.S. LA CUMBRE III,CUM3FV,6286.0,LUJAN.SL_132kV_2,solar,12.0,-33.35378698,-66.1232543,69.4
5668-1,CHARDI02,CHARATA ENARSA,CHAR,5237.0,CHACO_132kV,diesel,11.2,-27.23726196,-61.19439827,256.7
7691-1,SARCTG21,SARMIENTO SJ,SARC,7203.0,NVA.SJUAN_132kV,ocgt,9.97,-31.51282916,-68.53992485,81.5
7691-2,SARCTG22,SARMIENTO SJ,SARC,7203.0,NVA.SJUAN_132kV,ocgt,9.97,-31.51282916,-68.53992485,81.6
7693-3,SARCTG23,SARMIENTO SJ,SARC,7203.0,NVA.SJUAN_132kV,ocgt,9.97,-31.51282916,-68.53992485,82.8
1609-1,VICTFV,P.S. VICTORICA,VICTFV,1289.0,MACACHIN_132kV,solar,56.0,-36.23121282,-65.43219998,
5667-1,CHARDI01,CHARATA ENARSA,CHAR,5237.0,CHACO_132kV,diesel,8.2,-27.23726196,-61.19439827,255.6
7615-1,CARRHI01,CH CARRIZAL,CARRHI,7216.0,GRAN MZA_132kV,hydro,8.5,-33.29928226,-68.71994362,
7616-2,CARRHI02,CH CARRIZAL,CARRHI,7216.0,GRAN MZA_132kV,hydro,8.5,-33.29928226,-68.71994362,
7623-1,CVIEHI01,CTA. DEL VIENTO,CVIEHI,7203.0,NVA.SJUAN_132kV,hydro,10.55,-30.19594334,-69.06258652,
8641-1,ESCAHI01,ESCABA,ESCAHI,8232.0,BRACHO_132kV_3,hydro,5.6667,-27.63718077,-65.74762403,
5652-1,GOYDDI01,CT GOYA ENARSA,GOYD,5290.0,MERCEDES_132kV,diesel,13.0,-29.15848133,-59.27330936,260.8
7624-1,UL42FV01,P.S. ULLUM 4 (AMPLIACION MATER),UL42FV,7203.0,NVA.SJUAN_132kV,solar,7.0,-31.39072216,-68.68037795,68.3
8642-2,ESCAHI02,ESCABA,ESCAHI,8232.0,BRACHO_132kV_3,hydro,5.6667,-27.63718077,-65.74762403,
8643-3,ESCAHI03,ESCABA,ESCAHI,8232.0,BRACHO_132kV_3,hydro,5.6667,-27.63718077,-65.74762403,
8680-1,RHONHI12,RIO HONDO,RHONHI,8313.0,SANTIAGO_132kV,hydro,8.55,-27.52333472,-64.88583842,
8680-2,RHONHI12,RIO HONDO,RHONHI,8313.0,SANTIAGO_132kV,hydro,8.55,-27.52333472,-64.88583842,
8681-1,PVIEHI01,PUEBLO VIEJO,PVIEHI,8232.0,BRACHO_132kV_3,hydro,7.5,-27.14488166,-65.75201041,
8682-2,PVIEHI02,PUEBLO VIEJO,PVIEHI,8232.0,BRACHO_132kV_3,hydro,7.5,-27.14488166,-65.75201041,
8619-1,TERVDI01,TEREVINTOS ENAR,TERV,8292.0,RECREO_132kV,diesel,8.0,-28.42865858,-65.78755003,277.2
4629-1,AVELDI01,C.T. AVELLANEDA. SANTA FE,AVEL,4274.0,ROMANG_132kV,biogas,6.3,-29.11793082,-59.64074946,194.25
1634-1,LDLMDI01,CT LOMA DE LA LATA MOTORES,LDLM,1268.0,P.BAND._132kV,diesel,5.4,-38.51097444,-68.60637826,37.2
6607-2,LVINHI12,LA VINIA,LVINHI,6202.0,ALMAFUE._132kV_2,hydro,0.0,-31.87148296,-65.03606535,
6607-1,LVINHI12,LA VINIA,LVINHI,6202.0,ALMAFUE._132kV_2,hydro,0.0,-31.87148296,-65.03606535,
1634-2,LDLMDI01,CT LOMA DE LA LATA MOTORES,LDLM,1268.0,P.BAND._132kV,diesel,5.4,-38.51097444,-68.60637826,37.2
5669-1,PPATDI01,PASO DE LA PATR,PPAT,5242.0,P.PATRIA_132kV,diesel,5.9,-27.32347292,-58.56630293,255.7
7603-2,ETIGHI12,EL TIGRE,ETIGHI,7216.0,GRAN MZA_132kV,hydro,6.85,-34.60794413,-68.61292983,
7603-1,ETIGHI12,EL TIGRE,ETIGHI,7216.0,GRAN MZA_132kV,hydro,6.85,-34.60794413,-68.61292983,
663-1,RESCHI01,H RIO ESCONDIDO,RESCHI,224.0,NPMADRYN_330kV,hydro,4.2031,-41.69133596,-71.56193287,130.9167
3940-1,ENRSDI01,C.T. ENSENADA. BRS,ENRS,3100.0,ABASTO_220kV,biogas,4.25,-34.85173705,-57.96610648,
7685-1,HON1FV01,P.S. C.HONDA 1,HON1FV,7216.0,GRAN MZA_132kV,solar,3.0,-31.98636435,-68.53982314,
8617-1,INTADI01,INTA CATAM ENAR,INTA,8292.0,RECREO_132kV,diesel,7.0,-28.47359965,-65.72762238,258.5
8674-1,TIN2FV01,P.S. TINOGASTA II,TIN2FV,8232.0,BRACHO_132kV_3,solar,7.0,-28.03851455,-67.55383319,50.575
5634-1,LBLADI01,LAG. BLANCA,LBLA,5221.0,GRANFORMOSA_132kV_1,diesel,7.0,-25.12895427,-58.25965456,272.4
8957-1,LEALTV01,C.T. COGENERACI N INGENIO LEALES,LEAL,8230.0,BRACHO_132kV_2,biomass,2.226,-27.07406674,-65.22887987,
5972-1,TIROTV01,C.T. BIOMASA UNITAN.  Puerto Tirol,TIRO,5232.0,RESISTEN_132kV_1,biomass,4.3593,-27.37128186,-59.08724251,
6683-3,SROQHI03,SAN ROQUE,SROQHI,6252.0,MALVINAS_132kV,hydro,6.0,-31.35334993,-64.39377723,
6682-2,SROQHI02,SAN ROQUE,SROQHI,6252.0,MALVINAS_132kV,hydro,6.0,-31.35334993,-64.39377723,
6681-1,SROQHI01,SAN ROQUE,SROQHI,6252.0,MALVINAS_132kV,hydro,6.0,-31.35334993,-64.39377723,
7610-1,LUNLHI01,P.A.H. LUNLUNTA,LUNLHI,7216.0,GRAN MZA_132kV,hydro,6.296,-33.04377486,-68.79783721,106.2167
6684-4,SROQHI04,SAN ROQUE,SROQHI,6252.0,MALVINAS_132kV,hydro,6.0,-31.35334993,-64.39377723,
5636-1,LPALDI01,L.PALMAS ENARSA,LPAL,5234.0,RESISTEN_132kV_2,diesel,6.7,-27.02869439,-58.69954546,263.2
6652-1,PMORHI,PIEDRAS MORAS,PMORHI,6200.0,ALMAFUE._132kV_1,hydro,6.6,-32.16756108,-64.24375038,
453-1,DIADEO01,DIADEMA EOLICO,DIADEO,461.0,SCN_500_132kV,wind,6.3,-45.74655472,-67.69410423,61.7
7647-1,HSR2FV01,P.S. HELIOS SANTA ROSA II,HSR2FV,7216.0,GRAN MZA_132kV,solar,5.2,-33.22606147,-68.19840716,69.2
8630-2,CADIHI12,CADILLAL,CADIHI,8120.0,COBOS_345kV,hydro,6.3,-26.62004998,-65.18683219,
8630-1,CADIHI12,CADILLAL,CADIHI,8120.0,COBOS_345kV,hydro,6.3,-26.62004998,-65.18683219,
5601-1,SCHADI01,S.MART. CHACO,SCHA,5237.0,CHACO_132kV,diesel,14.2,-26.55836607,-59.32006831,296.7
5666-1,SROSDI01,STA ROSA CORR,SROS,5242.0,P.PATRIA_132kV,diesel,5.5,-28.26262938,-58.1227875,264.4
3673-1,SMIGDI01,S.MIGUEL N ENAR,SMIG,3122.0,RODRGUEZ_220kV_2,biogas,10.027,-34.52606744,-58.61816251,
3660-1,SMIGDI01,S.MIGUEL N ENAR,SMIG,3122.0,RODRGUEZ_220kV_2,biogas,10.027,-34.52606744,-58.61816251,
6685-1,MSEVE.TV01,MARIO SEVESO,MSEV,6252.0,MALVINAS_132kV,steam,2.9808,-31.42027498,-63.03897687,56.3
7609-1,HESRFV,P.S.F.V HELIOS SANTA ROSA PV,HESRFV,7216.0,GRAN MZA_132kV,solar,5.0,-33.21477162,-68.1666487,69.2
6601-1,CASSHI01,CASSAFOUSTH,CASSHI,6200.0,ALMAFUE._132kV_1,hydro,5.4,-32.17525312,-64.37441331,
6603-3,CASSHI03,CASSAFOUSTH,CASSHI,6200.0,ALMAFUE._132kV_1,hydro,5.4,-32.17525312,-64.37441331,
7608-1,ALGRFV01,P.S. ALGARROBO,ALGRFV,7203.0,NVA.SJUAN_132kV,solar,5.6,-31.696959,-68.181749,64.7
6602-2,CASSHI02,CASSAFOUSTH,CASSHI,6200.0,ALMAFUE._132kV_1,hydro,5.4,-32.17525312,-64.37441331,
6604-1,CSOLFV01,Cerros del Sol,CSOLFV,6286.0,LUJAN.SL_132kV_2,solar,5.0,-33.18624833,-66.34941509,71.0
6625-1,SPUNFV01,S. de la Punta,SPUNFV,6286.0,LUJAN.SL_132kV_2,solar,5.0,-33.19333826,-66.34981283,70.7
620-2,RESCHI02,H RIO ESCONDIDO,RESCHI,224.0,NPMADRYN_330kV,hydro,3.0269,-41.69133596,-71.56193287,130.9167
7684-1,SANDFV,Planta fotovoltaica Solar de los Andes (MATER),SANDFV,7216.0,GRAN MZA_132kV,solar,5.0,-33.11023239,-68.19204774,59.5
6824-2,BVILDI01,BELL VILLE,BVIL,6203.0,A.CABRAL_132kV,diesel,15.6,-32.6101419,-62.68588485,246.6
6824-1,BVILDI01,BELL VILLE,BVIL,6203.0,A.CABRAL_132kV,diesel,15.6,-32.6101419,-62.68588485,246.6
8634-1,TUNAHI01,EL TUNAL,TUNAHI,8120.0,COBOS_345kV,hydro,5.9,-25.22703224,-64.47643052,0.0
8635-2,TUNAHI02,EL TUNAL,TUNAHI,8120.0,COBOS_345kV,hydro,5.9,-25.22703224,-64.47643052,0.0
7638-1,HON4FV01,P.S. C. HONDA IV,HON4FV,7216.0,GRAN MZA_132kV,solar,6.0,-31.99056411,-68.54068511,
