line_id,line_key,bus_i,bus_j,ckt,r_pu,x_pu,b_pu,ratea_mva,rating_defined,len_km,element_type,in_service,geo_nombre,match_status,geometry
98,RESISTEN-GRANFORMOSA-1,5004,5006,1,0.001324,0.01577,1.88567,866.0,True,161.2,line,True,RESISTENCIA - GRAN FORMOSA 500 1,directo,"LINESTRING (-59.1090941554709 -27.2983664212733, -59.1098313099669 -27.2976744181398, -59.1097914331281 -27.2968899709953, -59.1075266767147 -27.2935514303542, -59.0653985946694 -27.2337812802818, -59.0128240264076 -27.1590640479674, -58.9836041628018 -27.1175035217701, -58.9679904239189 -27.0953102735502, -58.9626579648931 -27.0877692180749, -58.960130923903 -27.0842084342718, -58.9559940343971 -27.0795330307248, -58.9450773754205 -27.0672435593427, -58.9389842230434 -27.060227600923, -58.9359096774896 -27.0567902256883, -58.9331793960123 -27.0537315774503, -58.9276527364846 -27.0466835357166, -58.9190032414064 -27.0356553608062, -58.9034497301209 -27.0158591385883, -58.8897467834872 -26.9983129841568, -58.879203505937 -26.9838902201575, -58.8640619794767 -26.9627930359698, -58.8539052287433 -26.9485936132046, -58.8324937620774 -26.9186621142651, -58.8178230711778 -26.8979834925441, -58.8000049230887 -26.8730212623214, -58.8000049230887 -26.8730212623214, -58.7539038889533 -26.8149225328486, -58.7464247302171 -26.804257086895, -58.7285833850152 -26.7790811660629, -58.7238201213015 -26.7716205621392, -58.7161738307577 -26.7583021647131, -58.7074725194412 -26.7432751228486, -58.6807940670925 -26.6967636003598, -58.6523346144509 -26.6474229087402, -58.632440679094 -26.6303736630141, -58.6147978034758 -26.6153390848309, -58.5972698306381 -26.6003679106505, -58.5797209665493 -26.5853293880408, -58.5797209665493 -26.5853293880408, -58.555131665394 -26.5643842531308, -58.5268759046992 -26.5401832783356, -58.4412207345492 -26.4667829511722, -58.4071049077652 -26.4146488834392, -58.374430593497 -26.3647187635601, -58.3403356579642 -26.3131940260834, -58.3076404524449 -26.2638945593864, -58.2786012608395 -26.2193909352435, -58.2693254329224 -26.1893999443519, -58.2568740952632 -26.1468182217835, -58.2497918756945 -26.1232800419403, -58.2474520267896 -26.1149514546459, -58.2495411770836 -26.1000185367261, -58.250026904518 -26.0973262821821, -58.2496978641651 -26.0969745015719)"
99,RESISTEN-CHACO-1,5004,5016,1,0.00117,0.01394,1.66711,1732.0,True,142.51,line,True,CHACO - RESISTENCIA 500 1,directo,"LINESTRING (-60.4378614686318 -26.8666685179377, -60.431663519156 -26.8678299923602, -60.414034547956 -26.8709887459339, -60.3815908459408 -26.8768153734307, -60.3726561380703 -26.8783636075944, -60.3680412912726 -26.878892552849, -60.3634862233105 -26.8792882023886, -60.3451864154207 -26.8809825610963, -60.327447168452 -26.8836128604451, -60.3047041790546 -26.887570207499, -60.2866398172737 -26.8907890016111, -60.2825128338002 -26.891519852759, -60.2778813747256 -26.8922473467376, -60.2729559344688 -26.8928765088438, -60.2634739414692 -26.8940948024331, -60.2541071129529 -26.8953213904697, -60.2508891579083 -26.8958303779695, -60.249377702419 -26.8962741124603, -60.2327687962429 -26.9018802792514, -60.223512312743 -26.9049986856408, -60.2188235021029 -26.9065321529364, -60.1955546800044 -26.9142916420456, -60.1725694887908 -26.9219657998817, -60.1595095870977 -26.9263582740151, -59.9778305591329 -26.98926787821, -59.8895738715369 -27.0180196312009, -59.7429023175878 -27.0672404153129, -59.7028738413546 -27.0807560196746, -59.5490005353464 -27.1339340294319, -59.4661734839191 -27.1627096801076, -59.451756409031 -27.1645933766829, -59.4383803749543 -27.1661682424704, -59.3843086935913 -27.1729407966804, -59.3810220465302 -27.1733882210895, -59.3747907897631 -27.1714924879879, -59.3694635090337 -27.1699517649619, -59.3607443596644 -27.1679133822967, -59.3534501141314 -27.1662382178195, -59.3435167397057 -27.1699584667098, -59.3388255476609 -27.1717675950984, -59.3343912136836 -27.1735622075298, -59.3255480891729 -27.1771145368064, -59.3212930242536 -27.178967351562, -59.3138629801924 -27.1821346990571, -59.3099323654862 -27.1837734616759, -59.3062358533019 -27.1853916819805, -59.3028401085841 -27.1868639513103, -59.2984002923396 -27.1886003982897, -59.2891626334487 -27.1918456072889, -59.2750841802907 -27.196008398169, -59.2668349815491 -27.1984477138909, -59.2545348918717 -27.2010669317934, -59.2356297017493 -27.2061049527813, -59.2312372824746 -27.2072094110854, -59.2246315695912 -27.2097107467535, -59.2197428693379 -27.2111833326446, -59.2023937024074 -27.2170721374691, -59.1926323961681 -27.2237517044775, -59.1484088370981 -27.2572951379602, -59.1128320004964 -27.2953365468441, -59.1102410671714 -27.298048748351, -59.1095707763702 -27.2986659054072)"
100,P.PATRIA-R6L5RS-1,5005,5012,1,0.00042,0.00501,0.46797,1732.0,True,44.9,line,True,RESISTENCIA P.PATRIA 500 1,manual_geo,"LINESTRING (-59.1074508260947 -27.3002391227373, -59.1058421799726 -27.3016685807403, -59.0862250568409 -27.3038684258871, -59.0453717188297 -27.3081566047435, -59.0256188016663 -27.3101242854074, -59.016290744722 -27.3109039220783, -59.0013010894737 -27.3119712743548, -58.9826449755851 -27.3127323355288, -58.973369147668 -27.313020052933, -58.9404963647154 -27.3151732673324, -58.9404963647154 -27.3151732673324, -58.9095038168476 -27.3169412850122, -58.8896986706571 -27.3181477902883, -58.8601580827293 -27.319781191149, -58.8389323134754 -27.3210804704873, -58.8127134749469 -27.3225467818085, -58.7871213811468 -27.3240501946607, -58.7773441569072 -27.3245884487978, -58.7639735943059 -27.3227323901876, -58.7446489522873 -27.3200224873478, -58.7262357021159 -27.334234817183, -58.7103163754003 -27.3464087355746, -58.7069528425995 -27.3498973559782, -58.7011241133871 -27.3608078644913, -58.6965906561338 -27.3691384635692, -58.6904172167811 -27.3807612926995, -58.6875446346771 -27.3825143501571, -58.6876177549554 -27.382755509659, -58.6878162245391 -27.3829039148837)"
101,CHACO-MQUEM-CH-1,5016,8011,1,0.002169,0.02583,3.08854,1732.0,True,264.0,line,True,COBOS  MONTE QUEMADO  500 1,manual_geo,"LINESTRING (-65.0475312938341 -24.7470033023605, -65.0475110626854 -24.7472237873479, -65.0472682808065 -24.7480965380248, -65.0468939928634 -24.7495480465051, -65.0427161320438 -24.770730785897, -65.0381032880363 -24.7950322887091, -65.0357968660325 -24.8075210048904, -65.0348459723637 -24.8128834203336, -65.0342390190155 -24.8157114500233, -65.0311840211256 -24.831594963037, -65.0267532628528 -24.8436210077033, -65.0196114470106 -24.8627317522685, -65.0086458262438 -24.8922457139685, -65.0022525853885 -24.9090919404407, -64.9925817986111 -24.9354026851858, -64.9912869646217 -24.9388516553795, -64.9917877008417 -24.9430297329358, -64.9933455478587 -24.9546597278641, -64.9951866390521 -24.9677925960514, -64.9976549156418 -24.9851969903488, -64.9978167693284 -24.9920920439126, -64.9977763061316 -24.9953927302902, -64.9979786239143 -25.024984924015, -64.9980190871111 -25.0408964877826, -65.0016203431043 -25.0540567969835, -65.0070829214396 -25.0741794407286, -65.0149733131678 -25.1032762860717, -65.0225399966235 -25.130717722345, -65.024239465279 -25.1369085959549, -64.9747120842952 -25.1891338792251, -64.9221904015657 -25.2345289797286, -64.9208955675763 -25.2376767211038, -64.9331155591357 -25.2961513177291, -64.9353005906497 -25.307638007488, -64.9413701223332 -25.3228543656364, -64.9454974043817 -25.3334607917821, -64.9498674674097 -25.3446513923478, -64.9225950371312 -25.3773395687661, -64.8606048836085 -25.3827501806762, -64.7664866748202 -25.3913774130372, -64.7424108649694 -25.3939179420593, -64.7271358764195 -25.3962573745781, -64.6942592452679 -25.4012102432581, -64.4950572060252 -25.4312155234776, -64.2483914277222 -25.4361852265669, -64.0125294164993 -25.4407162484561, -63.9717421615715 -25.4543448247538, -63.903358768992 -25.4772505096033, -63.8476000017387 -25.4956595725312, -63.8432299387106 -25.4969743975504, -63.8384552401172 -25.497850939769, -63.8192755193497 -25.5008457442357, -63.7154460596879 -25.516622014894, -63.6721500649735 -25.5229757602231, -63.6676181473596 -25.523998170679, -63.6626815950795 -25.5250205721417, -63.6437446552916 -25.5294021950552, -63.5252673915768 -25.557805833972, -63.417796212725 -25.5833560544383, -63.3644247947684 -25.6068574394192, -63.1419157536091 -25.7042075409452, -62.9400835849894 -25.7925524916042, -62.8360113434487 -25.8378657052381, -62.8319649886933 -25.8396684043733, -62.8191987399298 -25.845313042363, -62.8180657605264 -25.8455497475228, -62.817701589057 -25.8457136192881)"
102,ALMAFUE.-A.CABRAL-1,6000,6002,1,0.001036,0.010395,0.96478,1519.0,True,90.2,line,True,ALMAFUERTE  ARROYO CABRAL 500 1,directo,"LINESTRING (-64.3158974650959 -32.2068981232498, -64.3146132601938 -32.2070073198319, -64.2990565689055 -32.2132304323386, -64.2879710586174 -32.2176498303753, -64.2767078252059 -32.2221888805124, -64.2612640923639 -32.2280314350027, -64.2469832440814 -32.2329696798068, -64.2393460240997 -32.2356476216404, -64.2171681174146 -32.2433275360369, -64.1898545170723 -32.2522828437782, -64.1704576001381 -32.2588520684681, -64.1470581775928 -32.2666105224576, -64.1121430810383 -32.2784118382357, -64.0730559359826 -32.2913997348099, -64.0456791088038 -32.3004549482372, -64.0070850683212 -32.3132357363401, -63.9599189131273 -32.3288105651554, -63.9287519363527 -32.3391571429877, -63.893746190834 -32.3506943665517, -63.8545385986773 -32.3637266113939, -63.815192556791 -32.3766135176996, -63.7838092651854 -32.3869057468027, -63.7451781978156 -32.3996420049745, -63.6946845276688 -32.4160264466631, -63.6477416075891 -32.4306161302302, -63.5809021162397 -32.4514169266498, -63.507358364297 -32.474257589616, -63.4397917656774 -32.4949658574883, -63.4319660001308 -32.4974038332203, -63.4279404970562 -32.4986219541398, -63.4240847176356 -32.4997674017442, -63.423905444081 -32.4992694947913, -63.4234265802724 -32.4982598529098)"
103,ALMAFUE.-EMBALSE-1,6000,6004,1,0.000127,0.001315,0.12994,1519.0,True,12.1,line,True,ALMAFUERTE EMBALSE 500 1,directo,"LINESTRING (-64.3188533747834 -32.2066866018052, -64.3199492877294 -32.2066945787917, -64.3332946558237 -32.2108343191485, -64.3885705114199 -32.2257150503093, -64.395877312388 -32.2276501404416, -64.4360832050758 -32.2328816082995, -64.4399348359239 -32.2348473113543, -64.4416481703267 -32.2343409130027, -64.4421552962299 -32.2340966346519)"
104,ALMAFUE.-MALVINAS-1,6000,6006,1,0.001094,0.011315,1.11072,1083.0,True,104.0,line,True,ALMAFUERTE MALVINCO 500 1,directo,"LINESTRING (-63.9125579189128 -31.3416183906762, -63.9126771843046 -31.3431058909241, -63.9141459246947 -31.3536773963947, -63.9169017532133 -31.3709135527183, -63.9209290252543 -31.3928769621021, -63.9224996003762 -31.3961692065436, -63.9411295529865 -31.4355606767838, -63.9497584221135 -31.4579047655924, -63.9557659104684 -31.4748276907453, -63.9582385478706 -31.4818108023266, -63.9594976868687 -31.4852514061275, -63.96147120773 -31.5011356412968, -63.9636459258188 -31.5183545351336, -63.9644735799917 -31.52506560989, -63.9667375656861 -31.5279748222802, -63.9835474613462 -31.5498249215828, -63.9969994332772 -31.5673418579403, -64.0052778195157 -31.5830241485456, -64.0171202046337 -31.6054434440596, -64.0304623297727 -31.6307211834358, -64.0387940485065 -31.646503365338, -64.0459196963369 -31.6592074826391, -64.0559726877893 -31.676756849449, -64.0653273358878 -31.6931974537994, -64.0706267025602 -31.7026006041345, -64.0737705363811 -31.7129984694038, -64.0777700652363 -31.7263716706161, -64.0798890190629 -31.7334238366407, -64.0819560262496 -31.7404020226352, -64.0830385743707 -31.7438171954072, -64.0859217981524 -31.7502530200608, -64.0931741757475 -31.7663750935357, -64.0990073503089 -31.7792473759656, -64.1023962502867 -31.7858631216857, -64.1126005229957 -31.8057553726123, -64.1261404711058 -31.8320383211116, -64.141383748661 -31.8614542198363, -64.1565253182887 -31.8908303748219, -64.1633748175937 -31.9040153416346, -64.1736802910126 -31.9237969804463, -64.1787347021448 -31.9336318125581, -64.1855355373351 -31.9467606077158, -64.1906903910487 -31.95667481579, -64.1989738215846 -31.9726830287987, -64.2022698458766 -31.9791855543698, -64.2063218699583 -31.9855149118836, -64.2142572718556 -31.9979560224525, -64.2238420762508 -32.0131553177637, -64.2294591167448 -32.0219631726623, -64.2384642379342 -32.0339910690325, -64.2497601769905 -32.0491891385679, -64.263127813198 -32.0672816895982, -64.2651321853021 -32.0738948479688, -64.2680793077138 -32.0840078170071, -64.2711554549603 -32.0943301122448, -64.2752507247411 -32.1083854168535, -64.2802539338719 -32.1257757142777, -64.2861412395266 -32.1384788009559, -64.2922938847549 -32.1514527688302, -64.2979306941462 -32.1637779244117, -64.3052807776857 -32.1796386306183, -64.3084446564957 -32.1863584189059, -64.3082882553986 -32.1898760019759, -64.3091747755954 -32.1935720258283, -64.3114695846536 -32.2036076477747, -64.3150583013995 -32.2062715134196, -64.315743013729 -32.20633984211)"
105,EMBALSE-R.GRANDE-1,6004,6008,1,0.000314,0.003244,0.32063,1287.0,True,29.9,line,True,R.GRANDE EMBALSE 500 1,directo,"LINESTRING (-64.6359043448096 -32.2219810220065, -64.6349908458508 -32.2228502644281, -64.6340981976737 -32.2268363448215, -64.6326548631314 -32.232727819733, -64.6320494125503 -32.2352234393102, -64.6281201495252 -32.2420314420973, -64.6268943681805 -32.2439514227199, -64.6236645582727 -32.2493259718161, -64.6223180699229 -32.251634591763, -64.6024462524925 -32.2849876927278, -64.5466478422241 -32.2990426852717, -64.5247729603038 -32.3046639894515, -64.4915495766516 -32.3129805375218, -64.4873805615636 -32.3140505832678, -64.4769068510703 -32.3115779170872, -64.4743337198253 -32.3091745032007, -64.4580251989038 -32.2938841128615, -64.4415270577275 -32.2782996613003, -64.4410494718556 -32.2404076145198, -64.4411504081648 -32.2351808923842, -64.4424349952787 -32.2344235265245)"
106,MALVINAS-REC.MALV-1,6006,8004,1,0.002719,0.028332,2.7233,1083.0,True,258.5,line,True,MALVINCO RECREO 500 1,manual_geo,"LINESTRING (-65.0565068291268 -29.2598205309927, -65.0562475320979 -29.2597044518989, -65.0541773637943 -29.2593218524215, -65.0478690666041 -29.2618745321839, -65.0403696524374 -29.2791399767285, -65.0377223648952 -29.2889219790661, -64.9188677492472 -29.478140905978, -64.8451134687116 -29.5950828839679, -64.796364547186 -29.6594072107741, -64.6716651125549 -29.8248305332025, -64.4877746112093 -30.2092415554534, -64.4751222507912 -30.2278110583337, -64.4129399094492 -30.3177806765369, -64.382610219486 -30.3549872537587, -64.3642034345409 -30.3776661026085, -64.350551199778 -30.3943194955483, -64.3398242150155 -30.4075292090058, -64.3284716033817 -30.4214971210952, -64.3218354826214 -30.4295869968424, -64.3005741262949 -30.451923573614, -64.272584671945 -30.4810578370495, -64.2533941853933 -30.5013463814303, -64.2308715173066 -30.5247892178481, -64.2283353059296 -30.5275427863705, -64.2161211878425 -30.5494907795758, -64.2143269621196 -30.5528353672584, -64.2053753182163 -30.5691208313613, -64.1967386447726 -30.5850914976745, -64.1930252325284 -30.5917492597205, -64.1858797132781 -30.6048731481772, -64.1581676781958 -30.649146838156, -64.1521709502291 -30.6588765997752, -64.1384975643111 -30.6797022237786, -64.1260000932297 -30.6990110377292, -64.1197073021502 -30.7087012210844, -64.0955467491831 -30.745918250227, -64.0697112718577 -30.7815317872621, -64.0640679001135 -30.7893613128743, -64.0527851622055 -30.8048564347766, -64.051761521477 -30.8082074130417, -64.0442232494034 -30.8323907053667, -64.0346707279717 -30.8626092715006, -64.0286889970995 -30.8796962141089, -64.0229646342104 -30.896801770885, -64.0193235220628 -30.9074524562658, -64.0135171688822 -30.9248357659578, -64.0111160338778 -30.9317771274124, -64.0087177308386 -30.938894317119, -64.0031101826887 -30.9524098630248, -63.9987089176824 -30.9625061721221, -63.9919404886626 -30.9793960175122, -63.9868435386983 -30.9922813607961, -63.9800506858904 -31.0089657605614, -63.978687697679 -31.0123148817264, -63.9745351329899 -31.0224530048023, -63.9662853083203 -31.0426514802816, -63.9605738677897 -31.0566087803709, -63.9573757949569 -31.0741090289085, -63.9515328780399 -31.106458668133, -63.9451385705885 -31.1420140163337, -63.9351479147444 -31.1987828202709, -63.9294133103759 -31.2305189950556, -63.9236994317833 -31.2626439233783, -63.9199323138252 -31.2841344251635, -63.9150235721801 -31.3079623935496, -63.913136879963 -31.3177446449993, -63.9131718195238 -31.3367739928255, -63.9131146828963 -31.338880740154)"
107,R.GRANDE-LUJAN.SL-1,6008,6010,1,0.0021,0.01698,1.54425,866.0,True,150.0,line,True,LUJAN.SL R.GRANDE 500 1,directo,"LINESTRING (-64.6364992688261 -32.2210365144235, -64.6379674633278 -32.2201693674223, -64.6392234214237 -32.2167164977681, -64.6403079390601 -32.2151659487495, -64.647409061479 -32.2066989117254, -64.6505181086238 -32.2030014849306, -64.6549682868569 -32.1976863945114, -64.6597884093076 -32.1919574765563, -64.672035642231 -32.17667285267, -64.6734124143514 -32.1749825714885, -64.6769054045607 -32.1717476705185, -64.6821012736548 -32.1682083436401, -64.744740143243 -32.1272799859825, -64.7668765606048 -32.112814183128, -64.7758207131553 -32.1069261220429, -64.7847201532124 -32.1011129457058, -64.7886596424285 -32.100516420896, -64.8114704245205 -32.0967029743627, -64.8222875294459 -32.0948984630936, -64.830254681908 -32.093651392098, -64.8388613764513 -32.0862990629514, -64.851320400616 -32.0755648593308, -64.8539838948408 -32.0733405058596, -64.8597251029311 -32.0711002487775, -64.8670363204698 -32.0684740017737, -64.8731256489295 -32.0660192069208, -64.8801412287347 -32.0633247724203, -64.897500023807 -32.0567001395997, -64.9056877790677 -32.0560640473179, -64.9202086626996 -32.0549881263009, -64.9366740136948 -32.0537160541525, -64.9398084882711 -32.0534250299412, -64.9516188422357 -32.0536376800348, -64.971202484507 -32.0509524455989, -64.9914845150983 -32.0494873438658, -65.0057841583122 -32.0483865341112, -65.0360408494057 -32.0460382990282, -65.1407986045719 -32.0465242665816, -65.2083854532261 -32.0468694272822, -65.2458482158224 -32.0469203298093, -65.271580395219 -32.0470426430035, -65.284170322902 -32.0471332829746, -65.3056066396347 -32.047728030724, -65.3265269928264 -32.0478904258024, -65.3614652415276 -32.0618556714021, -65.4064181543743 -32.0809135205425, -65.4787848745223 -32.1114982096746, -65.4940843534101 -32.1179424717676, -65.5057484677176 -32.1228906765634, -65.5247935509815 -32.13092042184, -65.547663700919 -32.1406509712653, -65.57000478869 -32.1505778013244, -65.5920951157969 -32.1604708861224, -65.6409219554838 -32.1819162959003, -65.690138392273 -32.2023391989948, -65.7576929552656 -32.2319323343098, -65.9830122375247 -32.3308700135402, -66.0624716633366 -32.3656801969835, -66.0660070853586 -32.3672347713676, -66.0658614500458 -32.3674738561335, -66.0656331103797 -32.3680376006547)"
108,LUJAN.SL-GRAN MZA-1,6010,7000,1,0.002704,0.028483,2.71996,866.0,True,258.0,line,True,LUJAN.SL  GRAN MZA  500 1,directo,"LINESTRING (-66.0659164552802 -32.3681604912136, -66.0663280677861 -32.3676713886236, -66.0664709592673 -32.3674433052643, -66.0700630340817 -32.3690222395846, -66.464007246837 -32.5403066875036, -66.7440877134771 -32.6609942195076, -66.9614644685104 -32.7540034392074, -67.1695608378623 -32.800710753998, -67.1858081617173 -32.804289107856, -67.2280268666465 -32.803522436711, -67.2765787089402 -32.8318357144466, -67.28079267754 -32.8341802614099, -67.2877935021684 -32.8375498430508, -67.3118561540383 -32.8453429218383, -67.3797308037336 -32.8673111857626, -67.4407917093699 -32.887092916305, -67.7779572139542 -32.9959171269738, -67.7897193417742 -32.9997650661049, -67.8016308020199 -33.00430219529, -67.8486326312909 -33.0219806948532, -68.2002698490742 -32.9917657484905, -68.204250764661 -32.991393084723, -68.2210284394109 -32.9900712521865, -68.2677511649842 -32.9865427540448, -68.3000500878412 -32.9831499689958, -68.3314489143359 -32.9798831753682, -68.3355312266847 -32.9794875878818, -68.339633870007 -32.9791887539578, -68.355524323089 -32.9776941976291, -68.3937380177953 -32.9739775721072, -68.4153373690243 -32.9720005501852, -68.4191160135931 -32.9716537734029, -68.4261491382721 -32.975610838969, -68.4369147210375 -32.9817779893627, -68.4405353511255 -32.9837431096568, -68.4434207827429 -32.9867094532786, -68.4487368705101 -32.9922984987767, -68.4695542270459 -33.014051872396, -68.4803976731141 -33.0197910633068, -68.4875403810837 -33.0235385337763, -68.49301281419 -33.0289098731921, -68.4959266167199 -33.0316170214084, -68.5071832311212 -33.0425892315078, -68.5181677952075 -33.0527741166321, -68.529905581977 -33.0634038586011, -68.5417282638483 -33.0741553606813, -68.5537427009648 -33.0850738641675, -68.5596314761117 -33.0904839418804, -68.5632822235957 -33.0906390506516, -68.5745071593778 -33.0910546768319, -68.5771900600732 -33.093131760922, -68.5799022049228 -33.0952712264859, -68.5805407415619 -33.0967394101956)"
109,GRAN MZA-RDIAM.GM-1,7000,7005,1,0.001546,0.018634,2.1732,1732.0,True,188.1,line,True,RIO DIAMANTE  GRAN MZA  500 1,manual_geo,"LINESTRING (-68.5819921205399 -33.0995944546203, -68.5829530353543 -33.1006353461443, -68.583825266223 -33.1011270297885, -68.5854023551345 -33.1009004114248, -68.5867156180313 -33.1007268170889, -68.5919980315838 -33.101397626799, -68.5967097812314 -33.102038195906, -68.6012604542066 -33.1017358564246, -68.6059653833957 -33.1014586107263, -68.6104674642021 -33.1011799962598, -68.6194559866045 -33.1006655067078, -68.6447441563177 -33.108689007092, -68.6481871208389 -33.1097574592393, -68.6692774045285 -33.1197106043609, -68.6729178871507 -33.120139170886, -68.6757226046145 -33.1204842344598, -68.6793527576236 -33.1209405108958, -68.6865198579051 -33.1266939110951, -68.6904868717717 -33.1298264934978, -68.6934310309173 -33.1322173366607, -68.7095686410799 -33.1759266948611, -68.7104308382126 -33.1909799456679, -68.6933644496096 -33.2508839940011, -68.6650718158116 -33.3062614963709, -68.6620396598024 -33.3394316914194, -68.6799652570909 -33.3581535196691, -68.6953626811428 -33.3741380930985, -68.698900541227 -33.3779844233424, -68.7019131360823 -33.3811043963508, -68.7050377136196 -33.3843550300605, -68.7075595763134 -33.3869558936995, -68.7100604982933 -33.3895369497704, -68.7133047800915 -33.3929094901808, -68.7154792634572 -33.3951808925841, -68.7736561718948 -33.4556963549028, -68.9482505233429 -33.6366182930997, -68.9500685226442 -33.6797176150759, -68.9531626770159 -33.708464839081, -68.9569218575576 -33.7393296580373, -68.956777320317 -33.7478126265514, -68.95612974729 -33.7564439975924, -68.9537511052293 -33.7688030908899, -68.9570726010197 -33.7767144691974, -68.9600975795396 -33.7846460651637, -68.9614010128464 -33.7890713717464, -68.9625028748078 -33.7931565574291, -68.9633002182305 -33.7965726556036, -68.9660387608801 -33.8082174812517, -68.9677211640005 -33.8158279868721, -68.9718966838848 -33.8334259674344, -68.9758927692359 -33.8507872014681, -68.982113900536 -33.8773509893566, -68.985054899464 -33.8899883274993, -68.9868915057384 -33.89756555011, -68.9866812370494 -33.8983588330937, -68.9769808571808 -33.9130541807058, -68.9579074659567 -33.9422813054379, -68.7345984679449 -34.2809061381078, -68.7331328886718 -34.2833034411009, -68.7188388266505 -34.3161307489349, -68.6440002632015 -34.488872290124, -68.6272667190838 -34.5089379303412, -68.6155815993113 -34.52162863965, -68.6062004688765 -34.531178213104, -68.6037475814857 -34.5339351136146, -68.5995814640133 -34.5401794159473, -68.5948364358528 -34.5473473040348, -68.5939678868085 -34.5483636134899)"
