gen_key,bus_id_origen,bus_name_origen,carrier,pg_mw,pt_mw,stat,match_type,bus_conexion500kv,bus_conexion500kv_name,n_saltos,camino
8634-1,8634,TUNAHI01,hydro,5.0,5.0,1,bfs,8120,COBOS_345kV,5,TUNAHI01 -> EL TUNAL -> GALPON -> METAN -> COBOS -> COBOS
8635-2,8635,TUNAHI02,hydro,5.0,5.0,1,bfs,8120,COBOS_345kV,5,TUNAHI02 -> EL TUNAL -> GALPON -> METAN -> COBOS -> COBOS
8637-1,8637,BRCHTG01,ocgt,230.0,268.0,1,directo,8637,BRACHO_15.8kV,0,
8638-1,8638,CAU1FV01,solar,95.0,116.97,1,sin_conexion,,,-1,
8639-2,8639,CAU2FV01,solar,95.0,116.97,1,sin_conexion,,,-1,
8640-3,8640,CAU3FV01,solar,95.0,116.97,1,sin_conexion,,,-1,
8641-1,8641,ESCAHI01,hydro,8.0,8.0,1,bfs,8232,BRACHO_132kV_3,7,ESCAHI01 -> ESCABA -> AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8642-2,8642,ESCAHI02,hydro,6.0,8.0,1,bfs,8232,BRACHO_132kV_3,7,ESCAHI02 -> ESCABA -> AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8643-3,8643,ESCAHI03,hydro,5.0,8.0,1,bfs,8232,BRACHO_132kV_3,7,ESCAHI03 -> ESCABA -> AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8644-1,8644,FRIATG01,ocgt,47.0,64.9,1,bfs,8292,RECREO_132kV,2,FRIATG01 -> FRIAS -> RECREO
8645-1,8645,AR21EO01,wind,52.5,105.0,1,bfs,8271,RIOJASUR_132kV,4,AR21EO01 -> ARA233_12 -> ARA233_01 -> ARAUCO_2 -> RIOJASUR
8648-2,8648,CITRDI02,biogas,1.9,2.0,1,bfs,8230,BRACHO_132kV_2,3,CITRDI02 -> CEV.POZO -> CEV.POZO -> BRACHO1
8649-2,8649,AR22EO01,wind,49.7,99.4,1,bfs,8271,RIOJASUR_132kV,4,AR22EO01 -> ARA233_22 -> ARA233_02 -> ARAUCO_2 -> RIOJASUR
8651-1,8651,GUEMTV11,steam,60.0,63.0,0,bfs,8300,JUANCITO_132kV,2,GUEMTV11 -> GUEMES -> JUANCITO
8652-2,8652,GUEMTV12,steam,60.0,63.0,0,bfs,8300,JUANCITO_132kV,2,GUEMTV12 -> GUEMES -> JUANCITO
8653-3,8653,GUEMTV13,steam,25.0,135.0,0,bfs,8300,JUANCITO_132kV,2,GUEMTV13 -> GUEMES -> JUANCITO
8654-1,8654,GUEMTG01,ocgt,40.0,110.0,0,bfs,8300,JUANCITO_132kV,2,GUEMTG01 -> GUEMES -> JUANCITO
8655-1,8655,CAFAFV,solar,32.0,40.0,1,bfs,8120,COBOS_345kV,9,CAFAFV -> PS_CAFA_1 -> PS_CAFA33_1 -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8656-2,8656,ARAUEO,wind,12.6,25.2,1,bfs,8271,RIOJASUR_132kV,4,ARAUEO -> ARAU33_1 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8657-1,8657,LRISDI01,diesel,13.0,13.8,0,bfs,8271,RIOJASUR_132kV,4,LRISDI01 -> CDSUR -> RIOJ.TER -> RIOJA NORTE -> RIOJASUR
8658-1,8658,ARAUEO,wind,12.6,25.2,1,bfs,8271,RIOJASUR_132kV,4,ARAUEO -> ARAU33_1 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8659-1,8659,CHAMFVII,solar,8.0,10.0,0,bfs,8271,RIOJASUR_132kV,4,CHAMFVII -> PATQ33_01 -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8660-1,8660,LRIOTG13,ocgt,10.0,16.0,0,bfs,8271,RIOJASUR_132kV,2,LRIOTG13 -> RIOJA NORTE -> RIOJASUR
8660-2,8660,LRIOTG13,ocgt,10.0,15.0,0,bfs,8271,RIOJASUR_132kV,2,LRIOTG13 -> RIOJA NORTE -> RIOJASUR
8660-3,8660,LRIOTG13,ocgt,10.0,16.0,0,bfs,8271,RIOJASUR_132kV,2,LRIOTG13 -> RIOJA NORTE -> RIOJASUR
8661-G,8661,INDEVG,ocgt,10.0,10.0,0,bfs,8232,BRACHO_132kV_3,2,INDEVG -> INDEPEN1 -> BRACHO2
8663-1,8663,PIQIDI01,ocgt,30.0,31.19,1,bfs,8300,JUANCITO_132kV,9,PIQIDI01 -> PIQUIREN -> TARTAGAL -> TARTAGAL -> S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8664-4,8664,INDETV14,steam,0.0,25.0,0,bfs,8232,BRACHO_132kV_3,2,INDETV14 -> INDEPEN1 -> BRACHO2
8665-5,8665,INDETV15,steam,0.0,25.0,0,bfs,8232,BRACHO_132kV_3,2,INDETV15 -> INDEPEN1 -> BRACHO2
8666-1,8666,TINZFV01,solar,8.0,10.0,1,bfs,8232,BRACHO_132kV_3,10,TINZFV01 -> TINO.TOZZI -> TINOG33_01 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8667-1,8667,LMADHI01,hydro,12.0,15.0,1,bfs,8300,JUANCITO_132kV,3,LMADHI01 -> MADERAS -> GUEMES -> JUANCITO
8668-3,8668,ARAUEO,wind,12.6,25.2,0,bfs,8271,RIOJASUR_132kV,4,ARAUEO -> ARAU33_2 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8669-2,8669,LMADHI02,hydro,12.0,15.0,0,bfs,8300,JUANCITO_132kV,3,LMADHI02 -> MADERAS -> GUEMES -> JUANCITO
8670-4,8670,ARAUEO,wind,12.6,25.2,0,bfs,8271,RIOJASUR_132kV,4,ARAUEO -> ARAU33_2 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8671-1,8671,LEDE.TV01,ocgt,15.0,34.1,1,bfs,8300,JUANCITO_132kV,5,LEDE.TV01 -> LEDE3301 -> LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8672-2,8672,LEDE.TV02,ocgt,8.0,16.4,1,bfs,8300,JUANCITO_132kV,4,LEDE.TV02 -> LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8673-1,8673,LIBEDI01,diesel,2.0,28.0,1,bfs,8300,JUANCITO_132kV,4,LIBEDI01 -> LIBER13_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8674-1,8674,TIN2FV01,solar,5.6,7.0,1,bfs,8232,BRACHO_132kV_3,10,TIN2FV01 -> TINOGFV_02 -> TINOG13_02 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8675-1,8675,TINOFV01,solar,14.08,17.6,1,bfs,8232,BRACHO_132kV_3,10,TINOFV01 -> TINOGFV_01 -> TINOG33_02 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8676-1,8676,NONOFV01,solar,28.0,35.0,1,sin_conexion,,,-1,
8677-2,8677,CAFAFV,solar,32.0,40.0,1,bfs,8120,COBOS_345kV,9,CAFAFV -> PS_CAFA_2 -> PS_CAFA33_1 -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8678-1,8678,SAUJFV01,solar,18.0,22.5,1,bfs,8232,BRACHO_132kV_3,9,SAUJFV01 -> SAUJ33_02 -> SAUJ33_01 -> SAUJIL -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8680-1,8680,RHONHI12,hydro,7.5,8.0,1,bfs,8313,SANTIAGO_132kV,4,RHONHI12 -> R.HONDO -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8680-2,8680,RHONHI12,hydro,7.5,8.0,1,bfs,8313,SANTIAGO_132kV,4,RHONHI12 -> R.HONDO -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8681-1,8681,PVIEHI01,hydro,8.0,8.0,1,bfs,8232,BRACHO_132kV_3,5,PVIEHI01 -> P.VIEJO -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8682-2,8682,PVIEHI02,hydro,6.0,8.0,1,bfs,8232,BRACHO_132kV_3,5,PVIEHI02 -> P.VIEJO -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8683-1,8683,CHLEDI01,diesel,12.0,13.41,0,bfs,8271,RIOJASUR_132kV,6,CHLEDI01 -> CHILECIT -> CHILECIT -> NONOGAS. -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8684-1,8684,SLTADI01,diesel,14.0,15.0,0,bfs,8120,COBOS_345kV,5,SLTADI01 -> SALTASUR -> SALTASUR -> SALTAEST -> COBOS -> COBOS
8685-1,8685,ORADDI01,diesel,10.0,15.0,1,bfs,8300,JUANCITO_132kV,8,ORADDI01 -> ORA.TER -> ORAN -> TABACAL -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8686-1,8686,TABATV01,diesel,30.0,36.08,1,bfs,8300,JUANCITO_132kV,6,TABATV01 -> TABACAL -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8687-1,8687,INDETG01,ocgt,60.0,64.9,0,bfs,8232,BRACHO_132kV_3,2,INDETG01 -> INDEPEN2 -> BRACHO2
8688-2,8688,INDETG02,ocgt,60.0,64.9,1,bfs,8232,BRACHO_132kV_3,2,INDETG02 -> INDEPEN2 -> BRACHO2
8689-1,8689,SCARFV01,solar,12.368,15.46,1,bfs,8120,COBOS_345kV,11,SCARFV01 -> PSSC33_02 -> PSSC33_01 -> CAFAYATE -> CAFAYATE -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8690-1,8690,SALTTG21,ocgt,10.0,10.0,0,bfs,8120,COBOS_345kV,4,SALTTG21 -> SALTASUR -> SALTAEST -> COBOS -> COBOS
8691-1,8691,RREYHI12,hydro,3.0,4.0,1,bfs,8300,JUANCITO_132kV,6,RREYHI12 -> REYES -> JUJUYSUR -> JUJUYSUR -> JUJUYEST -> PALPALA -> JUANCITO
8691-2,8691,RREYHI12,hydro,3.5,4.0,1,bfs,8300,JUANCITO_132kV,6,RREYHI12 -> REYES -> JUJUYSUR -> JUJUYSUR -> JUJUYEST -> PALPALA -> JUANCITO
8692-1,8692,ANATDI01,diesel,17.0,19.2,1,bfs,8302,MQUEMADO_132kV,7,ANATDI01 -> ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8693-1,8693,ANATDI02,diesel,15.0,15.68,1,bfs,8302,MQUEMADO_132kV,7,ANATDI02 -> ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8694-1,8694,FIAMFV01,solar,8.8,11.0,1,bfs,8232,BRACHO_132kV_3,12,FIAMFV01 -> FIAMFV_02 -> FIAMFV_01 -> FIAM33 -> FIAMBALA -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8695-1,8695,TINODI01,diesel,15.0,16.08,1,bfs,8232,BRACHO_132kV_3,9,TINODI01 -> TINOG13_01 -> TINOGAST -> BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8697-1,8697,LEDE.TV03,ocgt,40.0,40.0,0,bfs,8300,JUANCITO_132kV,4,LEDE.TV03 -> LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8698-1,8698,LRI3FV01,solar,17.6,22.0,1,sin_conexion,,,-1,
8699-1,8699,LRI2FV,solar,16.0,20.0,1,bfs,8271,RIOJASUR_132kV,5,LRI2FV -> LRI2FV_33 -> NONOGASTA_33 -> PS_NONOGASTA -> EMPIQUETE63 -> RIOJASUR
8900-1,8900,BRCHTV01,steam,200.0,216.8,1,directo,8900,BRACHO_18kV,0,
8901-1,8901,LLANFV01,solar,16.0,20.0,1,bfs,8271,RIOJASUR_132kV,6,LLANFV01 -> LLANO33_01 -> CHAM33_01 -> CHAMICAL -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8902-2,8902,LEALTV02,biomass,4.0,5.0,1,sin_conexion,,,-1,
8903-1,8903,VUNIFV,solar,48.0,60.0,1,bfs,8271,RIOJASUR_132kV,6,VUNIFV -> VUNIFV_33 -> V.UNION_33 -> V.UNION -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8904-1,8904,AMA4FV,solar,9.6,12.0,1,sin_conexion,,,-1,
8905-4,8905,CAU4FV,solar,80.0,100.0,0,bfs,8120,COBOS_345kV,3,CAU4FV -> CAU4_33 -> ALTIPLANO -> COBOS
8906-5,8906,CAU5FV,solar,80.0,100.0,0,bfs,8120,COBOS_345kV,3,CAU5FV -> CAU5_33 -> ALTIPLANO -> COBOS
8907-1,8907,ARA1FV,solar,40.0,50.0,1,bfs,8271,RIOJASUR_132kV,4,ARA1FV -> ARAU33_2 -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8908-1,8908,LFLOTV01,steam,30.0,35.0,1,bfs,8230,BRACHO_132kV_2,3,LFLOTV01 -> LA FLORIDA -> CEV.POZO -> BRACHO1
8908-2,8908,LFLOTV01,steam,3.0,12.0,1,bfs,8230,BRACHO_132kV_2,3,LFLOTV01 -> LA FLORIDA -> CEV.POZO -> BRACHO1
8917-1,8917,SMARFV01,solar,281.6,352.0,1,bfs,8292,RECREO_132kV,5,SMARFV01 -> PSSMAR33_02 -> PSSMAR33_01 -> PSS.MAR -> EM S.MARTIN -> RECREO
8956-1,8956,CITRDI01,diesel,1.9,2.0,1,bfs,8230,BRACHO_132kV_2,3,CITRDI01 -> CEV.POZO -> CEV.POZO -> BRACHO1
8957-1,8957,LEALTV01,biomass,4.0,7.0,1,bfs,8230,BRACHO_132kV_2,2,LEALTV01 -> BRAC33_01 -> BRACHO1
8960-3,8960,AR23EO01,wind,52.0,104.0,1,bfs,8271,RIOJASUR_132kV,4,AR23EO01 -> ARA233_32 -> ARA233_03 -> ARAUCO_2 -> RIOJASUR
8992-1,8992,ANT1FV01,solar,4.8,6.0,0,bfs,8302,MQUEMADO_132kV,7,ANT1FV01 -> ANATUYA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
