gen_key,bus_id_origen,bus_name_origen,nombre_geosadi,carrier,pg_mw,pt_mw,stat,lat,lon,geo_match,match_type,bus_conexion500kv,bus_conexion500kv_name,n_saltos,camino
102-1,102,FUTAHI01,FUTALEUFU,hydro,110.831,133.0,1,-43.1291857,-71.62994869,exacto,bfs,224.0,NPMADRYN_330kV,3,FUTAHI01 -> FUTAL330 -> PMADR330 -> NPMAD330
104-1,104,FUTAHI02,FUTALEUFU,hydro,110.831,133.0,1,-43.1291857,-71.62994869,exacto,bfs,224.0,NPMADRYN_330kV,3,FUTAHI02 -> FUTAL330 -> PMADR330 -> NPMAD330
106-1,106,FUTAHI03,FUTALEUFU,hydro,110.831,133.0,1,-43.1291857,-71.62994869,exacto,bfs,224.0,NPMADRYN_330kV,3,FUTAHI03 -> FUTAL330 -> PMADR330 -> NPMAD330
108-1,108,FUTAHI04,FUTALEUFU,hydro,110.831,133.0,1,-43.1291857,-71.62994869,exacto,bfs,224.0,NPMADRYN_330kV,3,FUTAHI04 -> FUTAL330 -> PMADR330 -> NPMAD330
251-1,251,AMEGHI01,F. AMEGHINO,hydro,10.076,23.4,1,-43.69919138,-66.48176108,exacto,bfs,224.0,NPMADRYN_330kV,6,AMEGHI01 -> AMEGH132 -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
252-2,252,AMEGHI02,F. AMEGHINO,hydro,20.0,23.4,1,-43.69919138,-66.48176108,exacto,bfs,224.0,NPMADRYN_330kV,6,AMEGHI02 -> AMEGH132 -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
406-1,406,CRIVTG26,CDRO RIVADAVIA,ocgt,25.5,9999.0,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,4,CRIVTG26 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
406-2,406,CRIVTG26,CDRO RIVADAVIA,ocgt,25.0,9999.0,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,4,CRIVTG26 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
409-1,409,CRIVTG21,CDRO RIVADAVIA,ocgt,11.5,9999.0,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,4,CRIVTG21 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
422-1,422,CRIVTG23,CDRO RIVADAVIA,ocgt,16.0,20.5,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,3,CRIVTG23 -> C.RIV.A1 -> PT1-132M -> SCN_132
437-1,437,CRIVTG78,CDRO RIVADAVIA,ccgt,20.0,25.0,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,4,CRIVTG78 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
437-2,437,CRIVTG78,CDRO RIVADAVIA,ccgt,20.0,25.0,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,4,CRIVTG78 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
438-2,438,CRIVTV25,CDRO RIVADAVIA,ccgt,20.0,22.6,0,-45.81514536,-67.44448553,exacto,bfs,461.0,SCN_500_132kV,4,CRIVTV25 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
453-1,453,DIADEO01,DIADEMA EOLICO,wind,3.241,6.3,1,-45.74655472,-67.69410423,exacto,bfs,461.0,SCN_500_132kV,6,DIADEO01 -> DIAD33_01 -> DIADEMA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
464-1,464,PTR1TG24,PICO TRUNCADO 1,ocgt,15.0,15.0,0,-46.78450301,-67.95030779,exacto,bfs,461.0,SCN_500_132kV,2,PTR1TG24 -> PT1-132M -> SCN_132
466-1,466,PTR1TG25,PICO TRUNCADO 1,ocgt,15.0,15.0,0,-46.78450301,-67.95030779,exacto,bfs,461.0,SCN_500_132kV,2,PTR1TG25 -> PT1-132M -> SCN_132
468-1,468,PTR1TG23,PICO TRUNCADO 1,ocgt,15.0,15.0,0,-46.78450301,-67.95030779,exacto,bfs,461.0,SCN_500_132kV,3,PTR1TG23 -> PTRUN235 -> PT1-132M -> SCN_132
476-1,476,HUEMDI01,HUEMUL SINOPEC,diesel,6.0,25.0,1,-46.56437011,-68.34058499,exacto,bfs,461.0,SCN_500_132kV,4,HUEMDI01 -> HUEMUL -> PTRUN235 -> PT1-132M -> SCN_132
478-1,478,MESEDI01,MESETA ESPINOSA,ocgt,10.076,10.8,1,-46.5853363,-67.70106413,exacto,bfs,461.0,SCN_500_132kV,5,MESEDI01 -> MESESPI -> ELCORDON -> PTRUN235 -> PT1-132M -> SCN_132
491-1,491,PATATG01,C.T. PATAGONIA,ccgt,30.227,39.3,1,-45.79263115,-67.51355697,exacto,bfs,461.0,SCN_500_132kV,4,PATATG01 -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
492-2,492,PATATG02,C.T. PATAGONIA,ccgt,30.0,39.3,0,-45.79263115,-67.51355697,exacto,bfs,461.0,SCN_500_132kV,4,PATATG02 -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
493-1,493,PATATV01,C.T. PATAGONIA,ccgt,20.151,67.0,1,-45.79263115,-67.51355697,exacto,bfs,461.0,SCN_500_132kV,4,PATATV01 -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
523-1,523,RTURTV01,RIO TURBIO,steam,50.0,120.0,1,-51.54611976,-72.23114286,exacto,bfs,117.0,ESPERANZ_220kV,2,RTURTV01 -> R.TURBIO -> ESPERANZ
525-2,525,RTURTV02,RIO TURBIO,steam,70.0,120.0,1,-51.54611976,-72.23114286,exacto,bfs,117.0,ESPERANZ_220kV,2,RTURTV02 -> R.TURBIO -> ESPERANZ
601-3,601,CHN3EO01,P.E. CHUBUT NORTE III,wind,29.667,57.66,1,-42.61023352,-65.18158513,exacto,bfs,224.0,NPMADRYN_330kV,6,CHN3EO01 -> CHNO33_02 -> CHNO33_01 -> CHUBUNOR -> PMADRYN1 -> PMADR330 -> NPMAD330
602-1,602,MAL1EO01,MALASPINA1 ENARSA,wind,25.932,50.4,1,-44.96828306,-67.06181425,exacto,bfs,461.0,SCN_500_132kV,7,MAL1EO01 -> MALAS33_02 -> MALAS33_01 -> MALASPINA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
604-1,604,LEONEO01,PE CAÑADON LEON,wind,63.116,122.67,1,-46.58811447,-67.64421076,exacto,bfs,461.0,SCN_500_132kV,4,LEONEO01 -> C.LEON33_02 -> C.LEON33_01 -> C.LEON -> SCN_132
608-4,608,CHN4EO01,P.E. CHUBUT NORTE IV,wind,20.282,39.42,1,-42.56166329,-65.19153851,exacto,bfs,221.0,NPMADRYN_132kV,4,CHN4EO01 -> CHNO33_04 -> CHNO33_03 -> CHUBUNOR2 -> PMADRYN2
609-2,609,CHN2EO01,P.E. CHUBUT NORTE II,wind,14.4,28.8,0,-42.57034305,-65.12251928,exacto,bfs,224.0,NPMADRYN_330kV,6,CHN2EO01 -> CHNO33_03 -> CHNO33_01 -> CHUBUNOR -> PMADRYN1 -> PMADR330 -> NPMAD330
620-2,620,RESCHI02,H RIO ESCONDIDO,hydro,4.03,5.185,1,-41.69133596,-71.56193287,exacto,bfs,224.0,NPMADRYN_330kV,12,RESCHI02 -> R.ESCONDIDO -> ELBOLSON -> LPU-EBL -> LGO-EBL -> GOLONDRI -> ELCOIHUE -> ELCOIHUE -> ESQUE132 -> FUTAL132 -> FUTAL330 -> PMADR330 -> NPMAD330
650-1,650,GARAEO01,P.E. GARAYALDE,wind,15.903,24.15,1,-44.53149186,-66.47382521,exacto,bfs,461.0,SCN_500_132kV,7,GARAEO01 -> GARA33_01 -> GARAYALDE -> MALASPINA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
651-1,651,CHNOEO01,PE Chubut Norte,wind,15.903,28.35,1,-42.57495417,-65.11984778,exacto,bfs,224.0,NPMADRYN_330kV,6,CHNOEO01 -> CHNO33_02 -> CHNO33_01 -> CHUBUNOR -> PMADRYN1 -> PMADR330 -> NPMAD330
652-1,652,LHEREO01,PE LOS HERCULES,wind,55.568,97.2,1,-46.63108586,-68.38525915,exacto,bfs,461.0,SCN_500_132kV,4,LHEREO01 -> HERC33_01 -> HERC33_02 -> HERCULES -> SCN_132
654-1,654,BICEEO01,P.E. BICENTENARIO,wind,51.863,100.8,1,-47.2984011,-66.99790249,exacto,bfs,461.0,SCN_500_132kV,6,BICEEO01 -> BICE33_02 -> BICE33_01 -> PEBICENT -> PCR -> PT1-132M -> SCN_132
658-1,658,BIC2EO01,P.E. DEL BICENTENARIO II (MATER),wind,12.966,25.2,1,-47.30986022,-67.01354943,exacto,bfs,461.0,SCN_500_132kV,6,BIC2EO01 -> BICE33_03 -> BICE33_01 -> PEBICENT -> PCR -> PT1-132M -> SCN_132
661-1,661,YPFATG01,YPF LOS PERALES,ocgt,30.227,40.0,1,-46.19666082,-69.26535143,exacto,bfs,461.0,SCN_500_132kV,4,YPFATG01 -> LPER1132 -> LASHE132 -> HERCULES -> SCN_132
662-2,662,YPFATG02,YPF LOS PERALES,ocgt,30.227,40.0,1,-46.19666082,-69.26535143,exacto,bfs,461.0,SCN_500_132kV,4,YPFATG02 -> LPER1132 -> LASHE132 -> HERCULES -> SCN_132
663-1,663,RESCHI01,H RIO ESCONDIDO,hydro,5.038,7.2,1,-41.69133596,-71.56193287,exacto,bfs,224.0,NPMADRYN_330kV,12,RESCHI01 -> R.ESCONDIDO -> ELBOLSON -> LPU-EBL -> LGO-EBL -> GOLONDRI -> ELCOIHUE -> ELCOIHUE -> ESQUE132 -> FUTAL132 -> FUTAL330 -> PMADR330 -> NPMAD330
664-1,664,KOSTEO01,P.E. Kosten,wind,12.966,25.2,1,-45.80908376,-68.0553332,exacto,bfs,461.0,SCN_500_132kV,9,KOSTEO01 -> KOST33_02 -> KOST33_01 -> PAMCA132 -> ESCALANT -> DIADEMA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
670-1,670,RCHITG01,RIO CHICO,ocgt,15.0,17.5,1,-51.66708814,-69.21646693,exacto,bfs,117.0,ESPERANZ_220kV,3,RCHITG01 -> RGALLEGO -> RGALLEGO -> ESPERANZ
671-2,671,RCHITG02,RIO CHICO,ocgt,15.0,17.5,1,-51.66708814,-69.21646693,exacto,bfs,117.0,ESPERANZ_220kV,3,RCHITG02 -> RGALLEGO -> RGALLEGO -> ESPERANZ
673-3,673,RCHITG03,RIO CHICO,ocgt,9.0,10.0,0,-51.66708814,-69.21646693,exacto,bfs,117.0,ESPERANZ_220kV,3,RCHITG03 -> RGALLEGO -> RGALLEGO -> ESPERANZ
674-4,674,RCHITG04,RIO CHICO,ocgt,9.0,10.0,0,-51.66708814,-69.21646693,exacto,bfs,117.0,ESPERANZ_220kV,3,RCHITG04 -> RGALLEGO -> RGALLEGO -> ESPERANZ
675-1,675,RAW1EO,RAWSON I  ENARSA,wind,42.036,81.7,1,-43.34509653,-65.1855122,exacto,bfs,224.0,NPMADRYN_330kV,9,RAW1EO -> PER-33 -> PER-33 -> PER-132 -> RAWSON -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
676-3,676,RAW3EO01,RAWSON 3 EOLICO,wind,12.842,24.96,1,-43.37216866,-65.19255704,exacto,bfs,224.0,NPMADRYN_330kV,9,RAW3EO01 -> PER-33 -> PER-33 -> PER-132 -> RAWSON -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
679-1,679,PMA1EO01,P. MADRYN I ENARSA,wind,36.531,71.0,1,-42.70545678,-65.22969699,exacto,bfs,221.0,NPMADRYN_132kV,4,PMA1EO01 -> PEM33_02 -> PEM33_01 -> PE_PMADR -> PMADRYN2
680-1,680,PMA2EO01,P. MADRYN II ENARSA,wind,77.178,150.0,1,-42.70412076,-65.28423885,exacto,bfs,221.0,NPMADRYN_132kV,4,PMA2EO01 -> PEM33_03 -> PEM33_01 -> PE_PMADR -> PMADRYN2
682-1,682,CHN4EO01,P.E. CHUBUT NORTE IV,wind,22.536,43.8,1,-42.56166329,-65.19153851,exacto,bfs,221.0,NPMADRYN_132kV,4,CHN4EO01 -> CHNO33_05 -> CHNO33_06 -> CHUBUNOR2 -> PMADRYN2
684-1,684,LOM1EO01,L. BLANCA 1 ENARSA,wind,27.012,52.5,1,-43.00508034,-65.12321912,exacto,bfs,221.0,NPMADRYN_132kV,4,LOM1EO01 -> PELB33_02 -> PELB33_01 -> LB ESTE -> PMADRYN2
685-3,685,LOM3EO01,L. BLANCA 3 ENARSA,wind,27.012,52.5,1,-43.03772398,-65.15859838,exacto,bfs,221.0,NPMADRYN_132kV,4,LOM3EO01 -> PELB33_06 -> PELB33_05 -> LB ESTE -> PMADRYN2
686-2,686,LOM2EO01,L. BLANCA 2 ENARSA,wind,27.012,52.5,1,-43.02838795,-65.21373773,exacto,bfs,221.0,NPMADRYN_132kV,4,LOM2EO01 -> PELB33_04 -> PELB33_03 -> LB -> PMADRYN2
687-4,687,LBLAEO04,LAG. BLANCA,wind,26.24,51.0,1,-25.12895427,-58.25965456,exacto,bfs,221.0,NPMADRYN_132kV,4,LBLAEO04 -> PELB33_08 -> PELB33_07 -> LB -> PMADRYN2
1600-6,1600,ACAJTG06,AGUA DEL CAJON,ccgt,120.0,134.0,1,-38.93631045,-68.35730715,exacto,bfs,1200.0,A.CAJON_132kV_1,1,ACAJTG06 -> ACAJON 1
1601-1,1601,ACAJTG01,AGUA DEL CAJON,ccgt,45.0,51.0,1,-38.93631045,-68.35730715,exacto,bfs,1224.0,CHOCONOE_132kV,2,ACAJTG01 -> ACAJON 2 -> CHOCONOE
1602-2,1602,ACAJTG02,AGUA DEL CAJON,ccgt,45.0,48.0,1,-38.93631045,-68.35730715,exacto,bfs,1203.0,A.CAJON_132kV_2,1,ACAJTG02 -> ACAJON 3
1603-3,1603,ACAJTG03,AGUA DEL CAJON,ccgt,45.0,51.0,1,-38.93631045,-68.35730715,exacto,bfs,1200.0,A.CAJON_132kV_1,1,ACAJTG03 -> ACAJON 1
1604-4,1604,ACAJTG04,AGUA DEL CAJON,ccgt,45.0,48.25,1,-38.93631045,-68.35730715,exacto,bfs,1200.0,A.CAJON_132kV_1,1,ACAJTG04 -> ACAJON 1
1605-5,1605,ACAJTG05,AGUA DEL CAJON,ccgt,40.0,48.0,0,-38.93631045,-68.35730715,exacto,bfs,1200.0,A.CAJON_132kV_1,1,ACAJTG05 -> ACAJON 1
1606-1,1606,ACAJTV07,AGUA DEL CAJON,ccgt,240.0,280.0,1,-38.93631045,-68.35730715,exacto,bfs,1203.0,A.CAJON_132kV_2,1,ACAJTV07 -> ACAJON 3
1607-1,1607,ROCATV01,TERMOROCA,steam,50.0,62.0,1,-38.94593521,-67.60085988,exacto,bfs,1268.0,P.BAND._132kV,5,ROCATV01 -> T. ROCA -> C.ALLEN -> 5 SALTOS -> PPBAND -> P.BAND.
1609-1,1609,VICTFV,P.S. VICTORICA,solar,7.2,8.91,1,-36.23121282,-65.43219998,exacto,bfs,1289.0,MACACHIN_132kV,8,VICTFV -> VICTORICA08 -> PSVICTO33KV -> LINEA33KV -> CABLE33KV -> VICTORICA_33 -> M.MAYER -> S. ROSA -> MACACHIN
1610-1,1610,DIVIHI12,DIVISADEROS,hydro,4.0,5.0,1,-37.87163721,-67.68962736,exacto,bfs,1268.0,P.BAND._132kV,5,DIVIHI12 -> DIVISADE -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
1610-2,1610,DIVIHI12,DIVISADEROS,hydro,4.0,5.0,0,-37.87163721,-67.68962736,exacto,bfs,1268.0,P.BAND._132kV,5,DIVIHI12 -> DIVISADE -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
1611-1,1611,ALICHI01,ALICURA,hydro,220.0,262.5,1,-40.58419649,-70.74742631,exacto,directo,1611.0,ALICURA_13.8kV_1,0,
1612-2,1612,ALICHI02,ALICURA,hydro,220.0,262.5,1,-40.58419649,-70.74742631,exacto,directo,1612.0,ALICURA_13.8kV_2,0,
1613-3,1613,ALICHI03,ALICURA,hydro,220.0,262.5,0,-40.58419649,-70.74742631,exacto,directo,1613.0,ALICURA_13.8kV_3,0,
1614-4,1614,ALICHI04,ALICURA,hydro,200.0,262.5,0,-40.58419649,-70.74742631,exacto,directo,1614.0,ALICURA_13.8kV_4,0,
1620-1,1620,AVALTV12,ALTO VALLE,ccgt,14.0,15.0,1,-38.95215988,-68.02181581,exacto,bfs,1268.0,P.BAND._132kV,4,AVALTV12 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1620-2,1620,AVALTV12,ALTO VALLE,ccgt,14.0,15.0,1,-38.95215988,-68.02181581,exacto,bfs,1268.0,P.BAND._132kV,4,AVALTV12 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1621-1,1621,AVALTG21,ALTO VALLE,ocgt,12.0,17.0,1,-38.95215988,-68.02181581,exacto,bfs,1268.0,P.BAND._132kV,4,AVALTG21 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
